date,GSPC/HKD
1997-12-12,7388.295918518067
1997-12-15,7465.790918518067
1997-12-16,7501.825809722901
1997-12-17,7481.969289733886
1997-12-18,7403.28831539917
1997-12-19,7337.545227050781
1997-12-22,7391.175094604492
1997-12-23,7275.440147827148
1997-12-24,7227.958744598389
1997-12-26,7256.628710266113
1997-12-29,7388.462310791016
1997-12-30,7523.330620111084
1997-12-31,7518.697497253418
1998-01-02,7556.559829711914
1998-01-05,7572.292556762695
1998-01-06,7490.80181644287
1998-01-07,7455.094
1998-01-08,7402.695055480957
1998-01-09,7189.597518920898
1998-01-12,7269.015965057372
1998-01-13,7378.453902160645
1998-01-14,7415.892528900146
1998-01-15,7357.223953857422
1998-01-16,7450.7410656738275
1998-01-20,7570.449411132812
1998-01-21,7509.700736114502
1998-01-22,7452.4848699646
1998-01-23,7415.57716796875
1998-01-26,7412.056319549561
1998-01-27,7498.2769111328125
1998-01-28,7561.141999969483
1998-01-29,7625.228799438476
1998-01-30,7581.97588659668
1998-02-02,7745.82487109375
1998-02-03,7782.416
1998-02-04,7788.875138854981
1998-02-05,7763.184562023926
1998-02-06,7833.909420013428
1998-02-09,7821.106044433594
1998-02-10,7884.895653564453
1998-02-11,7894.061467578125
1998-02-12,7928.379923400879
1998-02-13,7894.170690826416
1998-02-17,7917.389787597656
1998-02-18,7995.317003564453
1998-02-19,7961.972266845703
1998-02-20,8009.956147460937
1998-02-23,8041.224925463867
1998-02-24,7982.718213867188
1998-02-25,8078.825039123535
1998-02-26,8117.754810180663
1998-02-27,8124.514685363769
1998-03-02,8111.816871948242
1998-03-03,8145.580607226562
1998-03-04,8108.742718762207
1998-03-05,8013.875003051758
1998-03-06,8173.890509326172
1998-03-09,8146.774011621093
1998-03-10,8241.552
1998-03-11,8274.765688110352
1998-03-12,8285.995780334473
1998-03-13,8275.636309558105
1998-03-16,8358.406666259765
1998-03-17,8369.70554675293
1998-03-18,8410.066351318359
1998-03-19,8442.76057434082
1998-03-20,8514.972952783204
1998-03-23,8487.774003295897
1998-03-24,8566.023564147948
1998-03-25,8536.872512109376
1998-03-26,8528.668538305665
1998-03-27,8485.277786132812
1998-03-30,8472.119010864257
1998-03-31,8537.46075
1998-04-01,8586.722094177247
1998-04-02,8679.741572680663
1998-04-03,8699.801921630858
1998-04-06,8688.900829833985
1998-04-07,8598.23619338379
1998-04-08,8537.5673592041
1998-04-09,8606.693237536621
1998-04-13,8598.432510986328
1998-04-14,8646.504625
1998-04-15,8673.610263793946
1998-04-16,8585.769049475097
1998-04-17,8698.497517016602
1998-04-20,8706.602214172362
1998-04-21,8731.354839562988
1998-04-22,8761.572248730468
1998-04-23,8676.296827441407
1998-04-24,8586.003609204101
1998-04-27,8420.142032714844
1998-04-28,8409.059831481934
1998-04-29,8474.8763881958
1998-04-30,8614.394875
1998-05-01,8686.0685
1998-05-04,8693.573529858399
1998-05-05,8643.674850000001
1998-05-06,8562.909356567383
1998-05-07,8487.11608552246
1998-05-08,8587.641857519531
1998-05-11,8576.23878552246
1998-05-12,8643.467537597657
1998-05-13,8669.486596496581
1998-05-14,8655.48319317627
1998-05-15,8590.99425366211
1998-05-18,8569.55167376709
1998-05-19,8598.447295361328
1998-05-20,8672.155924072265
1998-05-21,8638.014257519531
1998-05-22,8603.14400402832
1998-05-26,8476.467111328126
1998-05-27,8463.14400366211
1998-05-28,8504.424130834961
1998-05-29,8453.091009777832
1998-06-01,8454.876652636718
1998-06-02,8471.470874975586
1998-06-03,8390.074618652343
1998-06-04,8484.16577845459
1998-06-05,8632.971816467285
1998-06-08,8645.714052978516
1998-06-09,8667.11855987549
1998-06-10,8619.280403027344
1998-06-11,8482.556827441405
1998-06-12,8515.460315124512
1998-06-15,8333.903455566408
1998-06-16,8423.38428527832
1998-06-17,8569.031286621093
1998-06-18,8565.516502197266
1998-06-19,8519.801643981935
1998-06-22,8543.809542480469
1998-06-23,8668.770739379883
1998-06-24,8773.589197814941
1998-06-25,8748.193602954101
1998-06-26,8781.95966159668
1998-06-29,8820.45119934082
1998-06-30,8783.85821520996
1998-07-01,8897.320493896485
1998-07-02,8881.316080444336
1998-07-06,8967.339698498536
1998-07-07,8945.959546813965
1998-07-08,9037.112277832031
1998-07-09,8978.261174072266
1998-07-10,9022.392829467773
1998-07-13,9029.173374951171
1998-07-14,9123.889499511719
1998-07-15,9103.838106054687
1998-07-16,9174.383237329102
1998-07-17,9196.12575
1998-07-20,9174.76184083252
1998-07-21,9025.796873901367
1998-07-22,9016.381299621582
1998-07-23,8830.441075
1998-07-24,8840.629978393556
1998-07-27,8888.474476318359
1998-07-28,8755.404084350586
1998-07-29,8717.789214355469
1998-07-30,8856.147696655273
1998-07-31,8684.6325055542
1998-08-03,8621.187057910156
1998-08-04,8308.501114160157
1998-08-05,8379.677057189941
1998-08-06,8443.542907836914
1998-08-07,8443.563956567383
1998-08-10,8392.710403503417
1998-08-11,8283.739664648438
1998-08-12,8401.837396972656
1998-08-13,8330.44527388916
1998-08-14,8235.781125
1998-08-17,8397.9010055542
1998-08-18,8530.996021728515
1998-08-19,8507.439915966797
1998-08-20,8459.354010803223
1998-08-21,8378.853056323242
1998-08-24,8430.36476348877
1998-08-25,8468.49446081543
1998-08-26,8398.677381103516
1998-08-27,8079.96797611084
1998-08-28,7960.129685522461
1998-08-31,7418.633043041992
1998-09-01,7704.520815673828
1998-09-02,7675.7246086425785
1998-09-03,7611.8274936767575
1998-09-04,7528.169813232423
1998-09-08,7931.3034402771
1998-09-09,7797.74823460083
1998-09-10,7595.982423919678
1998-09-11,7820.01316907959
1998-09-14,7974.975229101562
1998-09-15,8038.907376098633
1998-09-16,8099.856148681641
1998-09-17,7894.408496166992
1998-09-18,7904.1675730895995
1998-09-21,7932.587888488769
1998-09-22,7978.088092834472
1998-09-23,8260.811318151857
1998-09-24,8078.994333007813
1998-09-25,8094.409575
1998-09-28,8125.249666015625
1998-09-29,8127.807111328125
1998-09-30,7880.810565673828
1998-10-01,7642.845750500489
1998-10-02,7768.846430822754
1998-10-05,7660.054853082276
1998-10-06,7628.898905084229
1998-10-07,7519.857903259277
1998-10-08,7432.7816989135745
1998-10-09,7626.266321484375
1998-10-12,7728.760685211182
1998-10-13,7706.218105438233
1998-10-14,7789.338371948243
1998-10-15,8116.476189331054
1998-10-16,8183.346586413574
1998-10-19,8230.86663848877
1998-10-20,8243.649235168457
1998-10-21,8290.810420532227
1998-10-22,8356.602128662109
1998-10-23,8297.1575055542
1998-10-26,8309.407263793944
1998-10-27,8255.638997131347
1998-10-28,8276.629145141602
1998-10-29,8413.46027713623
1998-10-30,8508.650155334473
1998-11-02,8608.786010925294
1998-11-03,8602.3446953125
1998-11-04,8662.421485290528
1998-11-05,8778.606665979005
1998-11-06,8836.32381862793
1998-11-09,8743.791922241211
1998-11-10,8732.393997583007
1998-11-11,8679.670483154297
1998-11-12,8655.726213232421
1998-11-13,8717.012593139649
1998-11-16,8795.836481188964
1998-11-17,8822.210072094727
1998-11-18,8863.997448730468
1998-11-19,8924.88963857422
1998-11-20,9010.880643139648
1998-11-23,9200.428548535156
1998-11-24,9160.128092382813
1998-11-25,9188.39144119873
1998-11-27,9231.614684753418
1998-11-30,9009.405312805175
1998-12-01,9103.013938916016
1998-12-02,9072.26825
1998-12-03,8908.984553466797
1998-12-04,9116.204704345702
1998-12-07,9202.893071655273
1998-12-08,9152.505311828614
1998-12-09,9169.325397338867
1998-12-10,9026.924617333985
1998-12-11,9035.982087402344
1998-12-14,8842.017221679687
1998-12-15,9010.769329467774
1998-12-16,9003.291635986328
1998-12-17,9140.714918701173
1998-12-18,9201.530182910155
1998-12-21,9315.634683288574
1998-12-22,9319.24209411621
1998-12-23,9512.954084472656
1998-12-24,9499.913841308593
1998-12-28,9492.64546435547
1998-12-29,9621.171790966797
1998-12-30,9544.62447713623
1998-12-31,9522.967581689452
1999-01-04,9512.24836090088
1999-01-05,9643.31088696289
1999-01-06,9858.090055175782
1999-01-07,9837.486969677735
1999-01-08,9880.034600158691
1999-01-11,9792.66866583252
1999-01-12,9604.715163671875
1999-01-13,9562.65010913086
1999-01-14,9392.653760986328
1999-01-15,9633.400185668945
1999-01-19,9700.8716
1999-01-20,9736.668708166504
1999-01-21,9571.502136865234
1999-01-22,9493.996855957032
1999-01-25,9560.506694677735
1999-01-26,9704.275875048828
1999-01-27,9632.951719519044
1999-01-28,9805.73170316162
1999-01-29,9915.674545507813
1999-02-01,9864.476999999999
1999-02-02,9779.034235327148
1999-02-03,9856.888392810059
1999-02-04,9674.673783325195
1999-02-05,9604.730489196778
1999-02-08,9637.973881347656
1999-02-09,9423.868973510742
1999-02-10,9480.922263354492
1999-02-11,9717.932474707031
1999-02-12,9533.26151184082
1999-02-16,9622.00872216797
1999-02-17,9483.172651977538
1999-02-18,9586.445666992187
1999-02-19,9602.095942993164
1999-02-22,9856.922475500489
1999-02-23,9849.611528173828
1999-02-24,9711.796967834473
1999-02-25,9646.041605322265
1999-02-26,9593.961334533691
1999-03-01,9576.779016796876
1999-03-02,9494.80635
1999-03-03,9513.938001611328
1999-03-04,9660.213473510741
1999-03-05,9882.979067993165
1999-03-08,9938.976707666015
1999-03-09,9916.456023168945
1999-03-10,9970.95079116211
1999-03-11,10055.722736206055
1999-03-12,10031.777645141601
1999-03-15,10129.957815673828
1999-03-16,10124.183761840819
1999-03-17,10056.806763793946
1999-03-18,10202.604603393554
1999-03-19,10069.237944726561
1999-03-22,10051.17907067871
1999-03-23,9779.944331506347
1999-03-24,9829.66935015869
1999-03-25,9996.77742932129
1999-03-26,9940.674138378907
1999-03-29,10152.769704541015
1999-03-30,10079.7719
1999-03-31,9968.724277160645
1999-04-01,10026.329772949219
1999-04-05,10238.679962158203
1999-04-06,10212.593301513672
1999-04-07,10281.141900500488
1999-04-08,10411.812908691407
1999-04-09,10447.015610839844
1999-04-12,10528.159770837403
1999-04-13,10460.564655761718
1999-04-14,10293.94826196289
1999-04-15,10249.83846583252
1999-04-16,10220.0077
1999-04-19,9990.246148681641
1999-04-20,10119.160564453125
1999-04-21,10352.658558166504
1999-04-22,10529.767527783204
1999-04-23,10515.587310791016
1999-04-26,10539.630282714845
1999-04-27,10561.972938427734
1999-04-28,10470.228219909668
1999-04-29,10408.006423388671
1999-04-30,10349.38115032959
1999-05-03,10499.059852844239
1999-05-04,10324.0656
1999-05-05,10444.078112207031
1999-05-06,10325.119543481445
1999-05-07,10424.422499999999
1999-05-10,10388.397618457031
1999-05-11,10507.332996459962
1999-05-12,10573.046
1999-05-13,10600.915306201172
1999-05-14,10371.027318530274
1999-05-17,10384.396149291993
1999-05-18,10338.829527514648
1999-05-19,10423.428114550781
1999-05-20,10381.153596252441
1999-05-21,10315.201991894532
1999-05-24,10132.025619311524
1999-05-25,9960.522189331055
1999-05-26,10118.805303735351
1999-05-27,9936.950392053222
1999-05-28,10096.029302929688
1999-06-01,10037.762931738282
1999-06-02,10042.158371435547
1999-06-03,10079.62240498047
1999-06-04,10298.29455
1999-06-07,10351.6048875
1999-06-08,10218.265003125
1999-06-09,10228.426865625
1999-06-10,10106.234887353516
1999-06-11,10034.76559362793
1999-06-14,10037.8168
1999-06-15,10093.879081152343
1999-06-16,10320.921922155761
1999-06-17,10394.542419396972
1999-06-18,10417.752454833984
1999-06-21,10465.0024
1999-06-22,10362.688373876954
1999-06-23,10341.346710546875
1999-06-24,10208.347779296875
1999-06-25,10203.123186523437
1999-06-28,10328.080570605469
1999-06-29,10484.143286206054
1999-06-30,10649.758418945314
1999-07-01,10714.592144921875
1999-07-02,10793.501898706056
1999-07-06,10769.867794116211
1999-07-07,10829.640110351562
1999-07-08,10819.723446984863
1999-07-09,10889.31269934082
1999-07-12,10857.43554053955
1999-07-13,10814.304766699219
1999-07-14,10849.519907006836
1999-07-15,10938.510200109864
1999-07-16,11008.314247314454
1999-07-19,10921.252714416503
1999-07-20,10685.469550561524
1999-07-21,10704.118277148438
1999-07-22,10562.760136621093
1999-07-23,10531.346579248047
1999-07-26,10461.31319580078
1999-07-27,10577.818678710937
1999-07-28,10597.688829492186
1999-07-29,10408.672778393555
1999-07-30,10313.125796606446
1999-08-02,10308.590089013673
1999-08-03,10263.02601291504
1999-08-04,10132.754316870118
1999-08-05,10197.804942773437
1999-08-06,10093.631457226562
1999-08-09,10074.821779052734
1999-08-10,9947.485220947266
1999-08-11,10106.492427941894
1999-08-12,10077.87597734375
1999-08-13,10307.444096984862
1999-08-16,10331.699200634766
1999-08-17,10435.65525736084
1999-08-18,10347.76964263916
1999-08-19,10276.220135632324
1999-08-20,10377.038943273927
1999-08-23,10560.883874536134
1999-08-24,10586.7594
1999-08-25,10728.21786328125
1999-08-26,10575.46292182617
1999-08-27,10468.23808564453
1999-08-30,10281.015451660156
1999-08-31,10252.983915405273
1999-09-01,10335.75813293457
1999-09-02,10243.284769250487
1999-09-03,10539.511420166014
1999-09-07,10487.324230810545
1999-09-08,10438.400259594726
1999-09-09,10465.793059436035
1999-09-10,10496.856659436036
1999-09-13,10438.513617919922
1999-09-14,10376.425782324219
1999-09-15,10233.641431518556
1999-09-16,10236.810416357423
1999-09-17,10370.872061279297
1999-09-20,10371.72620751953
1999-09-21,10155.712002685546
1999-09-22,10178.600194848632
1999-09-23,9944.944735473633
1999-09-24,9921.765950219728
1999-09-27,9967.854218115233
1999-09-28,9960.129220703126
1999-09-29,9852.5712850708
1999-09-30,9963.962705566406
1999-10-01,9964.611973144532
1999-10-04,10134.523990344238
1999-10-05,10109.14688034668
1999-10-06,10296.237549658203
1999-10-07,10235.822925793456
1999-10-08,10378.871521728515
1999-10-11,10372.845623535157
1999-10-12,10201.13936748047
1999-10-13,9987.952549365235
1999-10-14,9971.788715441895
1999-10-15,9692.001742565919
1999-10-18,9743.963072937011
1999-10-19,9799.446926708984
1999-10-20,10017.839973291015
1999-10-21,9973.264503186036
1999-10-22,10113.560359692383
1999-10-25,10051.76386394043
1999-10-26,9961.21011159668
1999-10-27,10076.473764453125
1999-10-28,10431.026832714844
1999-10-29,10587.240657226563
1999-11-01,10519.210358068847
1999-11-02,10470.322436132812
1999-11-03,10528.077503344726
1999-11-04,10588.666761828614
1999-11-05,10648.468247216797
1999-11-08,10701.708692895509
1999-11-09,10610.819859692383
1999-11-10,10673.569394433594
1999-11-11,10736.016086425781
1999-11-12,10849.20153334961
1999-11-15,10837.756949853516
1999-11-16,11036.783622558594
1999-11-17,10965.166384375
1999-11-18,11075.91567055664
1999-11-19,11052.495
1999-11-22,11043.829412597655
1999-11-23,10917.704977856445
1999-11-24,11013.26200246582
1999-11-26,11007.562348059082
1999-11-29,10940.246588500977
1999-11-30,10786.969780456542
1999-12-01,10860.983032348633
1999-12-02,10950.636471582031
1999-12-03,11141.184609545899
1999-12-06,11064.540079382325
1999-12-07,10954.183336608887
1999-12-08,10915.026649963378
1999-12-09,10948.336758105468
1999-12-10,11017.202895703125
1999-12-13,11003.193750219727
1999-12-14,10909.50677467041
1999-12-15,10988.357742333985
1999-12-16,11028.177167724609
1999-12-17,11043.819078686523
1999-12-20,11020.969787365722
1999-12-21,11139.184947387696
1999-12-22,11159.01736394043
1999-12-23,11328.384854492188
1999-12-27,11321.666810302733
1999-12-28,11331.120275695801
1999-12-29,11373.27908642578
1999-12-30,11384.789552246093
1999-12-31,11421.214875
2000-01-03,11316.22705817871
2000-01-04,10883.849449780273
2000-01-05,10905.331044067383
2000-01-06,10915.612685229493
2000-01-07,11211.465138134765
2000-01-10,11337.941410095214
2000-01-11,11189.983271777344
2000-01-12,11141.186300000001
2000-01-13,11276.62623380127
2000-01-14,11396.962494909667
2000-01-18,11319.534173950195
2000-01-19,11325.737469921876
2000-01-20,11244.79949819336
2000-01-21,11212.339326049805
2000-01-24,10902.78240390625
2000-01-25,10969.610618920899
2000-01-26,10923.819934082032
2000-01-27,10880.937111865234
2000-01-28,10582.317097924804
2000-01-31,10849.456280078126
2000-02-01,10965.466979956054
2000-02-02,10963.376298010255
2000-02-03,11087.691342041015
2000-02-04,11083.022932006836
2000-02-07,11082.153788012696
2000-02-08,11217.013888061523
2000-02-09,10983.809351074218
2000-02-10,11024.49557105713
2000-02-11,10793.735530004882
2000-02-14,10813.593750146483
2000-02-15,10908.650404907226
2000-02-16,10798.293213964844
2000-02-17,10802.328787988281
2000-02-18,10474.060633044433
2000-02-22,10522.857715991211
2000-02-23,10589.569468994141
2000-02-24,10533.340079016114
2000-02-25,10377.274093994141
2000-02-28,10490.795089990233
2000-02-29,10634.573918017579
2000-03-01,10733.131962011717
2000-03-02,10753.132747998046
2000-03-03,10966.865867004393
2000-03-06,10829.028108032227
2000-03-07,10551.739355993652
2000-03-08,10638.529089916992
2000-03-09,10911.175010888672
2000-03-10,10859.782489892577
2000-03-13,10770.513127990722
2000-03-14,10579.48787503662
2000-03-15,10836.417874023437
2000-03-16,11353.751180932617
2000-03-17,11400.75227492676
2000-03-20,11340.15591401367
2000-03-21,11630.22607298584
2000-03-22,11683.83309005127
2000-03-23,11890.114089941406
2000-03-24,11890.206573925781
2000-03-27,11863.70714395752
2000-03-28,11737.527124951172
2000-03-29,11745.63857607422
2000-03-30,11585.540630175781
2000-03-31,11668.842685815429
2000-04-03,11726.686967871094
2000-04-04,11638.864465917968
2000-04-05,11580.66278198242
2000-04-06,11690.483911853027
2000-04-07,11808.27216488037
2000-04-10,11715.229715820313
2000-04-11,11684.944004846191
2000-04-12,11425.733434228516
2000-04-13,11218.54790505371
2000-04-14,10565.025392333984
2000-04-17,10914.414263671875
2000-04-18,11226.249438928222
2000-04-19,11117.564372827148
2000-04-20,11172.771640234376
2000-04-24,11136.464495910644
2000-04-25,11507.33647163086
2000-04-26,11378.92053894043
2000-04-27,11409.529762268066
2000-04-28,11313.122931359863
2000-05-01,11436.639724999999
2000-05-02,11265.731630273436
2000-05-03,11023.345789819336
2000-05-04,10980.549881591796
2000-05-05,11159.901212036133
2000-05-08,11093.002889294434
2000-05-09,11000.288286108398
2000-05-10,10773.544965356445
2000-05-11,10966.699575439454
2000-05-12,11069.135999707032
2000-05-15,11313.448577893067
2000-05-16,11420.891716308593
2000-05-17,11279.810180419923
2000-05-18,11197.733968652343
2000-05-19,10961.828459570312
2000-05-22,10914.12986772461
2000-05-23,10705.117005859374
2000-05-24,10901.258075463867
2000-05-25,10764.665840185547
2000-05-26,10737.394190185547
2000-05-30,11084.441244506837
2000-05-31,11069.457069763183
2000-06-01,11289.562619580078
2000-06-02,11510.809996093749
2000-06-05,11436.94710205078
2000-06-06,11360.946853637695
2000-06-07,11466.896909838868
2000-06-08,11391.08698647461
2000-06-09,11354.15666447754
2000-06-12,11269.690200000001
2000-06-13,11451.051575390624
2000-06-14,11459.477362402344
2000-06-15,11524.18635678711
2000-06-16,11414.147381542969
2000-06-19,11582.0326
2000-06-20,11501.487589501954
2000-06-21,11527.008041052246
2000-06-22,11316.403504553222
2000-06-23,11230.570527832031
2000-06-26,11340.06703857422
2000-06-27,11305.877190576171
2000-06-28,11340.903409301758
2000-06-29,11243.718642187501
2000-06-30,11339.479569677735
2000-07-03,11456.09328251953
2000-07-05,11274.808927734375
2000-07-06,11356.782330615235
2000-07-07,11530.096150341797
2000-07-10,11504.523729931641
2000-07-11,11544.200078063965
2000-07-12,11638.953954602051
2000-07-13,11660.970037548828
2000-07-14,11772.105923730469
2000-07-17,11776.837306860352
2000-07-18,11646.242581860351
2000-07-19,11554.693619433594
2000-07-20,11660.510200231935
2000-07-21,11540.448897167968
2000-07-24,11416.044431542969
2000-07-25,11496.294914575195
2000-07-26,11325.826260681153
2000-07-27,11303.556873925781
2000-07-28,11072.44432322998
2000-07-31,11158.470495288086
2000-08-01,11215.31027960205
2000-08-02,11220.133179199218
2000-08-03,11327.35384892578
2000-08-04,11408.806316870117
2000-08-07,11536.624533129883
2000-08-08,11563.616180786132
2000-08-09,11487.796813916015
2000-08-10,11389.219875
2000-08-11,11479.76299741211
2000-08-14,11634.019301025392
2000-08-15,11577.812203918456
2000-08-16,11542.385854577637
2000-08-17,11667.251083129884
2000-08-18,11634.371567504882
2000-08-21,11694.444367675782
2000-08-22,11684.065721081543
2000-08-23,11746.415174487305
2000-08-24,11764.365964013672
2000-08-25,11750.00832915039
2000-08-28,11809.750324401855
2000-08-29,11776.600749401856
2000-08-30,11720.051474401855
2000-08-31,11836.690274902343
2000-09-01,11860.789536328124
2000-09-05,11753.415161279298
2000-09-06,11637.460850000001
2000-09-07,11718.376068164062
2000-09-08,11654.85825
2000-09-11,11614.440964160156
2000-09-12,11556.854341845703
2000-09-13,11579.922410546875
2000-09-14,11548.7127439209
2000-09-15,11429.214188867189
2000-09-18,11263.133448144532
2000-09-19,11385.176330395509
2000-09-20,11317.984455456542
2000-09-21,11300.851520800781
2000-09-22,11297.263203540038
2000-09-25,11221.70007145996
2000-09-26,11130.239601367188
2000-09-27,11124.677755151366
2000-09-28,11370.287434570311
2000-09-29,11199.893942138671
2000-10-02,11196.848927734376
2000-10-03,11116.54512158203
2000-10-04,11178.659365393067
2000-10-05,11197.382736401367
2000-10-06,10983.922367871095
2000-10-09,10931.487935424804
2000-10-10,10815.566006298828
2000-10-11,10641.481930456543
2000-10-12,10368.028932421876
2000-10-13,10714.67866665039
2000-10-16,10718.324487927246
2000-10-17,10526.390846557617
2000-10-18,10465.527139074708
2000-10-19,10828.856176147461
2000-10-20,10892.282707800292
2000-10-23,10885.13013647461
2000-10-24,10904.015908081055
2000-10-25,10645.264760412598
2000-10-26,10642.085766992188
2000-10-27,10760.309783239745
2000-10-30,10908.848936584473
2000-10-31,11146.461390380859
2000-11-01,11079.546647607422
2000-11-02,11133.468317333985
2000-11-03,11124.044142138673
2000-11-06,11168.217163085938
2000-11-07,11166.294969921875
2000-11-08,10990.41123647461
2000-11-09,10919.131918237304
2000-11-10,10653.414465673828
2000-11-13,10538.47681616211
2000-11-14,10786.041554174804
2000-11-15,10839.545589990234
2000-11-16,10703.134957092285
2000-11-17,10664.933243554688
2000-11-20,10472.033175915527
2000-11-21,10508.925604577636
2000-11-22,10314.01117774658
2000-11-24,10465.537798339845
2000-11-27,10521.695977490235
2000-11-28,10420.833688415527
2000-11-29,10466.517646923829
2000-11-30,10256.215134155273
2000-12-01,10258.662324658204
2000-12-04,10333.970789501953
2000-12-05,10736.599342675781
2000-12-06,10538.009045410157
2000-12-07,10475.928440722657
2000-12-08,10680.073521203612
2000-12-11,10760.176839331054
2000-12-12,10691.227996789552
2000-12-13,10607.785924829102
2000-12-14,10458.98623293457
2000-12-15,10234.638975427246
2000-12-18,10317.239649829102
2000-12-19,10183.157569580078
2000-12-20,9864.213079833984
2000-12-21,9943.142969750977
2000-12-22,10185.23426418457
2000-12-26,10257.560910009764
2000-12-27,10363.450070703126
2000-12-28,10405.848395507812
2000-12-29,10297.788144506836
2001-01-02,10009.377825341797
2001-01-03,10510.83370102539
2001-01-04,10399.65173140869
2001-01-05,10126.091129589844
2001-01-08,10107.448713745118
2001-01-09,10145.98022084961
2001-01-10,10243.374825341796
2001-01-11,10348.7975350708
2001-01-12,10284.294815844725
2001-01-16,10346.543540405273
2001-01-17,10369.599877490235
2001-01-18,10513.356989501954
2001-01-19,10470.73827265625
2001-01-22,10474.083030419923
2001-01-23,10610.43999041748
2001-01-24,10641.131090844727
2001-01-25,10588.035072167968
2001-01-26,10567.932144165039
2001-01-29,10640.117091760254
2001-01-30,10713.994863671875
2001-01-31,10653.785268164062
2001-02-01,10711.28026052246
2001-02-02,10524.516301513673
2001-02-05,10562.805870996095
2001-02-06,10547.357624169923
2001-02-07,10458.808025256349
2001-02-08,10392.801457495118
2001-02-09,10254.733648168945
2001-02-12,10376.019364013671
2001-02-13,10286.376620849609
2001-02-14,10263.913158764648
2001-02-15,10347.159902746582
2001-02-16,10151.543769506836
2001-02-20,9975.475754980469
2001-02-21,9790.855098339844
2001-02-22,9771.74501706543
2001-02-23,9717.707885742188
2001-02-26,9887.416660424806
2001-02-27,9811.67995498047
2001-02-28,9671.40754897461
2001-03-01,9681.469724658204
2001-03-02,9626.35758293457
2001-03-05,9682.998266601562
2001-03-06,9779.640380859375
2001-03-07,9842.615925256348
2001-03-08,9864.845449829101
2001-03-09,9620.306316760254
2001-03-12,9205.130250598144
2001-03-13,9341.628500598144
2001-03-14,9100.221024316406
2001-03-15,9153.416389013672
2001-03-16,8973.443910498047
2001-03-19,9131.498889990235
2001-03-20,8912.550223913573
2001-03-21,8752.018830249024
2001-03-22,8715.894319274901
2001-03-23,8890.673657226562
2001-03-26,8990.98154296875
2001-03-27,9220.335257751465
2001-03-28,8995.777633691407
2001-03-29,8953.206054174805
2001-03-30,9049.645393261719
2001-04-02,8935.952569921876
2001-04-03,8630.498341308594
2001-04-04,8603.5848
2001-04-05,8979.734671044922
2001-04-06,8800.51314588623
2001-04-09,8872.632938415527
2001-04-10,9113.130362084961
2001-04-11,9092.543046240235
2001-04-12,9230.3532
2001-04-16,9200.560674902345
2001-04-17,9295.522552001954
2001-04-18,9657.153002587891
2001-04-19,9778.029329003906
2001-04-20,9694.622357666016
2001-04-23,9548.905961755372
2001-04-24,9432.777248510742
2001-04-25,9583.635625
2001-04-26,9628.638892333984
2001-04-27,9772.787940820312
2001-04-30,9744.663181347656
2001-05-01,9876.965103027344
2001-05-02,9885.193960913086
2001-05-03,9738.049651257325
2001-05-04,9878.924580749512
2001-05-07,9854.367268164062
2001-05-08,9836.729019165039
2001-05-09,9792.83564267578
2001-05-10,9790.0278649292
2001-05-11,9715.603507751464
2001-05-14,9741.32655876465
2001-05-15,9745.506598974609
2001-05-16,10022.664925830079
2001-05-17,10050.093074829101
2001-05-18,10077.029303320312
2001-05-21,10239.811091235351
2001-05-22,10212.771224084472
2001-05-23,10054.203665844727
2001-05-24,10086.467708764649
2001-05-25,9967.158747253417
2001-05-29,9889.600832934571
2001-05-30,9734.898849230956
2001-05-31,9795.14441706543
2001-06-01,9832.974208764648
2001-06-04,9883.204463745118
2001-06-05,10011.4605100708
2001-06-06,9905.853219506835
2001-06-07,9959.904607324219
2001-06-08,9866.308207324219
2001-06-11,9782.8622852417
2001-06-12,9794.248374597168
2001-06-13,9682.989889599608
2001-06-14,9513.40013092041
2001-06-15,9471.522141748046
2001-06-18,9425.271046923828
2001-06-19,9457.63862524414
2001-06-20,9539.880544250489
2001-06-21,9648.417488671876
2001-06-22,9557.362204577636
2001-06-25,9504.714229577636
2001-06-26,9490.241372167968
2001-06-27,9445.740046081542
2001-06-28,9563.991759155273
2001-06-29,9549.919162084961
2001-07-02,9646.044755493163
2001-07-03,9628.462729150391
2001-07-05,9509.949999829101
2001-07-06,9286.24455640869
2001-07-09,9350.364350512695
2001-07-10,9215.738000341797
2001-07-11,9205.286400939942
2001-07-12,9423.371300256347
2001-07-13,9482.06128293457
2001-07-16,9378.869129150391
2001-07-17,9472.388654980468
2001-07-18,9420.016924316405
2001-07-19,9476.913148339843
2001-07-20,9444.024384582519
2001-07-23,9289.438713500977
2001-07-24,9138.284365417481
2001-07-25,9285.702874829101
2001-07-26,9382.493539929199
2001-07-27,9405.15441706543
2001-07-30,9394.774344335938
2001-07-31,9447.109355664063
2001-08-01,9483.889639929199
2001-08-02,9521.239625
2001-08-03,9470.958329589843
2001-08-06,9362.303271679688
2001-08-07,9393.236230407714
2001-08-08,9230.942463500976
2001-08-09,9230.162703918457
2001-08-10,9282.415154577637
2001-08-13,9291.10927265625
2001-08-14,9256.13782866211
2001-08-15,9188.084944335937
2001-08-16,9216.593768591309
2001-08-17,9063.017180493163
2001-08-20,9136.646843591308
2001-08-21,9026.280898168945
2001-08-22,9089.068864013672
2001-08-23,9063.953106408691
2001-08-24,9242.21743293457
2001-08-27,9197.719774316407
2001-08-28,9059.545774169923
2001-08-29,8958.653601025391
